year_edition,rider_name,team,bib_number,nationality,birthdate,height,weight,speciality_one_day_races,speciality_gc,speciality_time_trial,speciality_sprint,speciality_climber,speciality_hills,age,bmi,name_clean,rank,nat_AR,nat_AT,nat_AU,nat_BE,nat_CA,nat_CH,nat_CO,nat_CZ,nat_DE,nat_DK,nat_EE,nat_ER,nat_ES,nat_FR,nat_GB,nat_HR,nat_IE,nat_IT,nat_KZ,nat_LT,nat_LU,nat_LV,nat_NL,nat_NO,nat_NZ,nat_Other,nat_PL,nat_PT,nat_RU,nat_SI,nat_SK,nat_US,nat_ZA,climber_cat,speciality_climber_cat,speciality_gc_cat,speciality_sprint_cat,speciality_time_trial_cat,speciality_one_day_races_cat,speciality_hills_cat,speciality_gc_cat_num,speciality_climber_cat_num,speciality_time_trial_cat_num,age_group,age_group_adj,rank_group
2014,ĐURASEK Kristijan,Lampre - Merida (WT),113,HR,1987-7-26,1.7,56.0,527,585,103,0,482,66,26,19.377162629757787,kristijan đurasek,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Low,Low,Low,Low,Low,0,1,0,"(25, 30]","(25, 30]",Below 10
2014,HORNER Chris,Lampre - Merida (WT),114,US,1971-10-23,1.8,70.0,1585,4145,1095,30,2108,572,42,21.604938271604937,chris horner,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium,High,High,Low,High,Medium,Medium,2,2,2,"(40, 45]","(35, 45]",Below 10
2014,OLIVEIRA Nelson,Lampre - Merida (WT),116,PT,1989-3-6,1.8,67.0,624,1209,3816,24,546,884,25,20.679012345679013,nelson oliveira,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Medium,Medium,Low,High,Low,Medium,1,1,2,"(20, 25]","(20, 25]",Below 10
2014,DÉMARE Arnaud,FDJ.fr  (WT),121,FR,1991-8-26,1.81,76.0,6782,1536,483,8072,206,2572,22,23.198315069747565,arnaud demare,157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,High,Medium,High,High,1,0,1,"(20, 25]","(20, 25]",Below 10
2014,BONNET William,FDJ.fr  (WT),122,FR,1982-6-25,1.85,80.0,1018,469,448,341,42,350,32,23.37472607742878,william bonnet,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Medium,Medium,Low,0,0,1,"(30, 35]","(30, 35]",Below 10
2014,DELAGE Mickaël,FDJ.fr  (WT),123,FR,1985-8-6,1.8,70.0,904,705,18,98,64,139,28,21.604938271604937,mickael delage,159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Low,Medium,Low,0,0,0,"(25, 30]","(25, 30]",Below 10
2014,JEANNESSON Arnold,FDJ.fr  (WT),124,FR,1986-1-16,1.82,65.0,402,1021,123,33,771,516,28,19.623233908948198,arnold jeannesson,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Low,Low,Low,Medium,1,1,0,"(25, 30]","(25, 30]",Below 10
2014,LADAGNOUS Matthieu,FDJ.fr  (WT),125,FR,1984-12-12,1.82,73.0,1441,1455,232,167,160,343,29,22.03840115928028,matthieu ladagnous,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Medium,Medium,Medium,Low,1,0,1,"(25, 30]","(25, 30]",Below 10
2014,PINEAU Cédric,FDJ.fr  (WT),126,FR,1985-5-8,1.77,68.0,562,426,15,4,43,22,29,21.705129432793896,cedric pineau,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,Low,Low,Low,0,0,0,"(25, 30]","(25, 30]",Below 10
2014,PINOT Thibaut,FDJ.fr  (WT),127,FR,1990-5-29,1.8,63.0,1919,6908,1547,4,7740,1538,24,19.444444444444443,thibaut pinot,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Low,High,High,High,2,2,2,"(20, 25]","(20, 25]",Top 3
2014,ROY Jérémy,FDJ.fr  (WT),128,FR,1983-6-22,1.86,70.0,533,1233,1404,131,360,284,31,20.23355301190889,jeremy roy,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Medium,High,Low,Low,1,1,2,"(30, 35]","(30, 35]",Below 10
2014,GALLOPIN Tony,Lotto Belisol  (WT),134,FR,1988-5-24,1.81,69.0,3129,2384,1086,161,2265,2392,26,21.06162815542871,tony gallopin,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Medium,High,High,High,2,2,2,"(25, 30]","(25, 30]",Below 10
2014,GREIPEL André,Lotto Belisol  (WT),135,DE,1982-7-16,1.84,80.0,4643,1935,529,5032,278,2225,31,23.62948960302457,andre greipel,79.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,High,High,Medium,High,High,2,1,1,"(30, 35]","(30, 35]",Below 10
2014,HANSEN Adam,Lotto Belisol  (WT),136,AU,1981-5-11,1.85,72.0,308,1228,287,4,376,303,33,21.0372534696859,adam hansen,66.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Low,Medium,Low,Low,1,1,1,"(30, 35]","(30, 35]",Below 10
2014,ROELANDTS Jürgen,Lotto Belisol  (WT),138,BE,1985-7-2,1.84,78.0,3248,1261,589,760,268,1159,28,23.03875236294896,jurgen roelandts,125.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,High,Medium,High,Medium,1,1,1,"(25, 30]","(25, 30]",Below 10
2014,SIEBERG Marcel,Lotto Belisol  (WT),139,DE,1982-4-30,1.98,80.0,1561,539,353,78,30,152,32,20.40608101214162,marcel sieberg,124.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Medium,Medium,Low,0,0,1,"(30, 35]","(30, 35]",Below 10
2014,BURGHARDT Marcus,BMC Racing Team (WT),143,DE,1983-6-30,1.89,75.0,1633,722,180,78,128,548,31,20.99605274208449,marcus burghardt,117.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Low,Medium,Medium,0,0,0,"(30, 35]","(30, 35]",Below 10
2014,MOINARD Amaël,BMC Racing Team (WT),144,FR,1982-2-2,1.8,69.0,360,1396,133,0,597,212,32,21.29629629629629,amael moinard,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Low,Low,Low,Low,1,1,0,"(30, 35]","(30, 35]",Below 10
2014,OSS Daniel,BMC Racing Team (WT),145,IT,1987-1-13,1.91,75.0,1298,735,423,400,246,938,27,20.558646966914285,daniel oss,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Medium,Medium,Medium,0,0,1,"(25, 30]","(25, 30]",Below 10
2014,STETINA Peter,BMC Racing Team (WT),147,US,1987-8-8,1.8,63.0,299,1036,65,8,534,138,26,19.444444444444443,peter stetina,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low,Medium,Medium,Low,Low,Low,Low,1,1,0,"(25, 30]","(25, 30]",Below 10
2014,VELITS Peter,BMC Racing Team (WT),149,SK,1985-2-21,1.81,63.0,1029,1575,1511,17,919,967,29,19.23018222886969,peter velits,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low,Medium,Medium,Low,High,Medium,Medium,1,1,2,"(25, 30]","(25, 30]",Below 10
2014,ROLLAND Pierre,Team Europcar (WT),151,FR,1986-10-10,1.84,70.0,502,3339,250,20,3300,642,27,20.6758034026465,pierre rolland,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Low,Medium,Low,Medium,2,2,1,"(25, 30]","(25, 30]",Below 10
2014,ARASHIRO Yukiya,Team Europcar (WT),152,JP,1984-9-22,1.7,64.0,1753,1228,270,178,246,413,29,22.145328719723185,yukiya arashiro,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low,Low,Medium,Medium,Medium,High,Low,1,0,1,"(25, 30]","(25, 30]",Below 10
2014,COQUARD Bryan,Team Europcar (WT),153,FR,1992-4-25,1.71,59.0,3161,1240,289,3304,210,2571,22,20.177148524332274,bryan coquard,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,High,Medium,High,High,1,0,1,"(20, 25]","(20, 25]",Below 10
2014,GAUTIER Cyril,Team Europcar (WT),154,FR,1987-9-26,1.69,65.0,1492,1018,95,40,780,726,26,22.758306781975424,cyril gautier,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Low,Low,Medium,Medium,1,1,0,"(25, 30]","(25, 30]",Below 10
2014,GÈNE Yohann,Team Europcar (WT),155,FR,1981-6-25,1.75,67.0,329,534,46,204,16,24,33,21.877551020408163,yohann gene,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Low,Low,Low,0,0,0,"(30, 35]","(30, 35]",Below 10
2014,QUÉMÉNEUR Perrig,Team Europcar (WT),157,FR,1984-4-26,1.81,67.0,153,351,60,0,142,46,30,20.45114617990904,perrig quemeneur,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,Low,Low,Low,0,0,0,"(25, 30]","(25, 30]",Below 10
2014,REZA Kévin,Team Europcar (WT),158,FR,1988-5-18,1.86,71.0,402,231,47,124,148,816,26,20.522603769221877,kevin reza,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Low,Low,Medium,0,0,0,"(25, 30]","(25, 30]",Below 10
2014,VOECKLER Thomas,Team Europcar (WT),159,FR,1979-6-22,1.74,71.0,3202,3209,566,181,1965,1025,35,23.450918219051392,thomas voeckler,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Medium,Medium,High,Medium,2,2,1,"(30, 35]","(30, 35]",Below 10
2014,SCHLECK Fränk,Trek Factory Racing  (WT),161,LU,1980-4-15,1.86,65.0,3419,5144,683,11,3843,734,34,18.78829922534397,frank schleck,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Low,Medium,High,Medium,2,2,1,"(30, 35]","(30, 35]",Below 10
2014,RAST Grégory,Trek Factory Racing  (WT),165,CH,1980-1-17,1.86,80.0,1769,919,403,96,37,238,34,23.12406058503873,gregory rast,90.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Medium,Medium,High,Low,1,0,1,"(30, 35]","(30, 35]",Below 10
2014,VOIGT Jens,Trek Factory Racing  (WT),168,DE,1971-9-17,1.9,76.0,1600,6069,5462,226,1015,749,42,21.05263157894737,jens voigt,54.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,High,Medium,High,Medium,Medium,2,1,2,"(40, 45]","(35, 45]",Below 10
2014,ZUBELDIA Haimar,Trek Factory Racing  (WT),169,ES,1977-4-1,1.79,68.0,1008,5327,1801,0,2781,622,37,21.22280827689523,haimar zubeldia,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Low,High,Medium,Medium,2,2,2,"(35, 40]","(35, 45]",Top 10
2014,NAVARRO Daniel,"Cofidis, Solutions Crédits (PCT)",171,ES,1983-7-18,1.74,60.0,291,2602,254,0,2052,379,30,19.817677368212443,daniel navarro,109.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Low,Medium,Low,Low,2,2,1,"(25, 30]","(25, 30]",Below 10
2014,EDET Nicolas,"Cofidis, Solutions Crédits (PCT)",172,FR,1987-12-2,1.76,60.0,475,1575,78,0,1012,448,26,19.3698347107438,nicolas edet,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,Medium,Low,Low,Low,Medium,1,1,0,"(25, 30]","(25, 30]",Below 10
2014,GARCÍA Egoitz,"Cofidis, Solutions Crédits (PCT)",173,ES,1986-3-31,1.8,70.0,291,339,41,26,60,188,28,21.604938271604937,egoitz garcia,110.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,Low,Low,Low,0,0,0,"(25, 30]","(25, 30]",Below 10
2014,LEMOINE Cyril,"Cofidis, Solutions Crédits (PCT)",174,FR,1983-3-3,1.82,73.0,739,853,962,195,27,170,31,22.03840115928028,cyril lemoine,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Medium,High,Medium,Low,1,0,2,"(30, 35]","(30, 35]",Below 10
2014,MATÉ Luis Ángel,"Cofidis, Solutions Crédits (PCT)",175,ES,1984-3-23,1.78,68.0,526,1154,60,3,725,434,30,21.461936624163616,luis angel mate,44.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Low,Low,Low,Low,1,1,0,"(25, 30]","(25, 30]",Below 10
2014,MOLARD Rudy,"Cofidis, Solutions Crédits (PCT)",176,FR,1989-9-17,1.78,62.0,1475,1661,161,56,1695,1042,24,19.56823633379624,rudy molard,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,Medium,Medium,Low,Medium,Medium,1,2,0,"(20, 25]","(20, 25]",Below 10
2014,PETIT Adrien,"Cofidis, Solutions Crédits (PCT)",177,FR,1990-9-26,1.88,80.0,1853,385,365,665,8,141,23,22.634676324128566,adrien petit,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Medium,High,Low,0,0,1,"(20, 25]","(20, 25]",Below 10
2014,SIMON Julien,"Cofidis, Solutions Crédits (PCT)",178,FR,1985-10-4,1.76,65.0,3411,1255,209,238,928,2078,28,20.983987603305785,julien simon,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Medium,Medium,High,High,1,1,1,"(25, 30]","(25, 30]",Below 10
2014,GERRANS Simon,Orica GreenEDGE (WT),181,AU,1980-5-16,1.69,62.0,4415,2136,383,60,1252,2100,34,21.707923392038097,simon gerrans,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,High,Medium,Medium,High,High,2,1,1,"(30, 35]","(30, 35]",Below 10
2014,ALBASINI Michael,Orica GreenEDGE (WT),182,CH,1980-12-20,1.72,65.0,2986,2065,423,188,1428,2018,33,21.97133585722012,michael albasini,53.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Medium,Medium,High,High,2,2,1,"(30, 35]","(30, 35]",Below 10
2014,CLARKE Simon,Orica GreenEDGE (WT),183,AU,1986-7-18,1.75,63.0,2436,1580,139,266,1374,1707,27,20.571428571428573,simon clarke,140.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,Medium,High,Low,High,High,1,2,0,"(25, 30]","(25, 30]",Below 10
2014,DURBRIDGE Luke,Orica GreenEDGE (WT),184,AU,1991-4-9,1.87,78.0,878,1306,2371,154,62,364,23,22.305470559638533,luke durbridge,96.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Medium,High,Medium,Low,1,0,2,"(20, 25]","(20, 25]",Below 10
2014,HAYMAN Mathew,Orica GreenEDGE (WT),185,AU,1978-4-20,1.9,78.0,2299,893,152,220,49,112,36,21.606648199445985,mathew hayman,94.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Medium,Low,High,Low,1,0,0,"(35, 40]","(35, 45]",Below 10
2014,KEUKELEIRE Jens,Orica GreenEDGE (WT),186,BE,1988-11-23,1.85,69.0,2027,1149,163,349,208,1055,25,20.16070124178232,jens keukeleire,95.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,High,Low,High,Medium,1,0,0,"(20, 25]","(20, 25]",Below 10
2014,TUFT Svein,Orica GreenEDGE (WT),188,CA,1977-5-9,1.75,77.0,400,1015,2902,0,32,11,37,25.142857142857142,svein tuft,97.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Low,High,Low,Low,1,0,2,"(35, 40]","(35, 45]",Below 10
2014,CHAVANEL Sylvain,IAM Cycling (PCT),192,FR,1979-6-30,1.81,73.0,3106,5574,5723,342,1368,1664,35,22.28259210646805,sylvain chavanel,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,High,High,High,High,High,2,1,2,"(30, 35]","(30, 35]",Below 10
2014,ELMIGER Martin,IAM Cycling (PCT),193,CH,1978-9-23,1.82,73.0,2968,1838,1415,146,411,805,35,22.03840115928028,martin elmiger,56.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Medium,High,High,Medium,1,1,2,"(30, 35]","(30, 35]",Below 10
2014,HOLLENSTEIN Reto,IAM Cycling (PCT),195,CH,1985-8-22,1.97,80.0,381,756,653,4,73,166,28,20.61377515524749,reto hollenstein,135.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,Medium,Low,Low,0,0,1,"(25, 30]","(25, 30]",Below 10
2014,KLUGE Roger,IAM Cycling (PCT),196,DE,1986-2-5,1.92,83.0,472,515,490,259,68,174,28,22.51519097222222,roger kluge,133.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Medium,Low,Low,0,0,1,"(25, 30]","(25, 30]",Below 10
2014,PINEAU Jérôme,IAM Cycling (PCT),197,FR,1980-1-2,1.76,65.0,2235,1156,258,201,310,806,34,20.983987603305785,jerome pineau,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Medium,Medium,High,Medium,1,1,1,"(30, 35]","(30, 35]",Below 10
2014,WYSS Marcel,IAM Cycling (PCT),199,CH,1986-6-25,1.77,63.0,214,913,428,0,352,38,28,20.109164033323754,marcel wyss,134.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Low,Medium,Low,Low,1,1,1,"(25, 30]","(25, 30]",Below 10
2014,KÖNIG Leopold,Team NetApp - Endura (PCT),201,CZ,1987-11-15,1.78,62.0,256,1417,661,8,1297,166,26,19.56823633379624,leopold konig,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,Medium,Low,Medium,Low,Low,1,1,1,"(25, 30]","(25, 30]",Top 10
2014,BÁRTA Jan,Team NetApp - Endura (PCT),202,CZ,1984-12-7,1.84,75.0,374,1491,2605,60,288,167,29,22.152646502835537,jan barta,128.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Medium,High,Low,Low,1,1,2,"(25, 30]","(25, 30]",Below 10
2014,HUZARSKI Bartosz,Team NetApp - Endura (PCT),205,PL,1980-10-27,1.83,69.0,224,1061,571,6,386,100,33,20.603780345785182,bartosz huzarski,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low,Medium,Medium,Low,Medium,Low,Low,1,1,1,"(30, 35]","(30, 35]",Below 10
2014,MACHADO Tiago,Team NetApp - Endura (PCT),206,PT,1985-10-18,1.78,63.0,393,3123,1711,20,804,256,28,19.883853048857468,tiago machado,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low,Medium,High,Low,High,Low,Low,2,1,2,"(25, 30]","(25, 30]",Below 10
2014,FEILLU Brice,Bretagne - Séché Environnement (PCT),211,FR,1985-7-26,1.9,69.0,173,999,172,4,636,148,28,19.113573407202217,brice feillu,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Low,Low,Low,Low,1,1,0,"(25, 30]","(25, 30]",Below 10
2014,BIDEAU Jean-Marc,Bretagne - Séché Environnement (PCT),212,FR,1984-4-8,1.92,73.0,315,93,0,0,24,0,30,19.80251736111111,jean-marc bideau,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,Low,Low,Low,0,0,0,"(25, 30]","(25, 30]",Below 10
2014,DELAPLACE Anthony,Bretagne - Séché Environnement (PCT),213,FR,1989-9-11,1.81,65.0,1247,950,591,50,216,400,24,19.84066420438937,anthony delaplace,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Medium,Medium,Medium,Low,1,0,1,"(20, 25]","(20, 25]",Below 10
2014,FEILLU Romain,Bretagne - Séché Environnement (PCT),214,FR,1984-4-16,1.74,62.0,3094,504,252,677,79,437,30,20.478266613819528,romain feillu,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Medium,High,Low,0,0,1,"(25, 30]","(25, 30]",Below 10
2014,FONSECA Armindo,Bretagne - Séché Environnement (PCT),215,FR,1989-5-1,1.68,56.0,866,269,12,105,34,168,25,19.841269841269845,armindo fonseca,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Low,Medium,Low,0,0,0,"(20, 25]","(20, 25]",Below 10
2014,GÉRARD Arnaud,Bretagne - Séché Environnement (PCT),216,FR,1984-10-6,1.84,70.0,779,503,468,0,66,60,29,20.6758034026465,arnaud gerard,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,Medium,Medium,Low,0,0,1,"(25, 30]","(25, 30]",Below 10
2014,GUILLOU Florian,Bretagne - Séché Environnement (PCT),217,FR,1982-12-29,1.95,71.0,139,336,1,0,77,0,31,18.671926364234057,florian guillou,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,Low,Low,Low,0,0,0,"(30, 35]","(30, 35]",Below 10
2014,VACHON Florian,Bretagne - Séché Environnement (PCT),219,FR,1985-1-2,1.79,65.0,1110,685,55,66,86,108,29,20.286507911738084,florian vachon,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Low,Medium,Low,0,0,0,"(25, 30]","(25, 30]",Below 10
2015,NIBALI Vincenzo,Astana Pro Team (WT),1,IT,1984-11-14,1.81,65.0,4805,9872,3781,274,9273,2889,30,19.84066420438937,vincenzo nibali,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,High,High,High,High,2,2,2,"(25, 30]","(25, 30]",Top 10
2015,FUGLSANG Jakob,Astana Pro Team (WT),3,DK,1985-3-22,1.82,67.0,3654,6658,1693,191,5816,2402,30,20.227025721531216,jakob fuglsang,22.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Medium,High,High,High,2,2,2,"(25, 30]","(25, 30]",Below 10
2015,KANGERT Tanel,Astana Pro Team (WT),6,EE,1987-3-11,1.78,65.0,792,2357,1490,10,1679,609,28,20.515086478979924,tanel kangert,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Low,High,Medium,Medium,2,2,2,"(25, 30]","(25, 30]",Below 10
